timestamp,bus_id,student_id,distance,hour,day_of_week,traffic_condition,bus_speed,eta
2024-09-29 23:04:11,bus9,student45,7.18,18,3,heavy,37.34,110.53
2024-01-28 01:31:36,bus5,student59,16.76,13,1,light,36.0,36.22
2024-09-07 06:48:30,bus5,student93,18.14,11,5,heavy,28.5,89.59
2024-03-27 21:49:18,bus4,student9,21.31,20,2,heavy,26.05,95.1
2024-01-23 02:59:31,bus1,student84,26.93,7,2,light,59.41,50.69
2024-12-07 20:44:27,bus1,student85,24.76,19,4,heavy,24.9,31.04
2024-06-27 06:20:32,bus4,student55,15.05,20,3,medium,31.3,113.94
2024-01-07 16:46:11,bus7,student91,19.72,11,5,light,40.75,108.26
2024-06-30 05:16:20,bus2,student89,36.0,17,5,heavy,46.14,111.85
2024-10-19 05:35:12,bus10,student17,12.56,19,6,heavy,39.17,69.51
2024-07-17 18:08:50,bus7,student84,43.81,18,5,heavy,20.32,14.28
2024-02-17 17:26:29,bus1,student93,23.98,17,6,light,47.77,34.86
2024-02-20 04:44:45,bus6,student65,8.66,8,3,heavy,56.03,17.77
2024-09-18 01:26:48,bus9,student4,19.7,11,0,light,47.08,17.23
2024-03-06 12:59:30,bus4,student64,39.59,8,0,medium,56.08,31.44
2024-07-02 04:34:18,bus9,student86,25.3,20,3,medium,28.03,118.1
2024-12-08 02:34:58,bus8,student35,41.04,12,3,light,47.7,46.05
2024-07-31 19:12:01,bus4,student89,37.02,8,1,medium,55.25,18.17
2024-12-11 03:16:56,bus4,student19,45.88,7,5,heavy,43.7,49.6
2024-07-17 03:07:33,bus3,student61,0.83,19,1,light,13.01,19.07
2024-04-09 06:59:55,bus4,student9,41.19,6,5,heavy,52.37,8.55
2024-03-01 17:38:14,bus6,student49,27.98,6,4,medium,23.12,8.9
2024-07-21 19:06:28,bus7,student59,12.1,19,1,medium,27.97,20.61
2024-08-28 14:42:30,bus10,student42,15.49,13,3,heavy,39.33,7.85
2024-08-19 11:42:15,bus6,student44,6.47,20,4,heavy,43.06,66.62
2024-06-24 02:14:14,bus2,student87,20.23,11,4,heavy,38.45,73.23
2024-03-26 03:58:26,bus2,student13,14.35,14,1,heavy,34.19,6.88
2024-02-15 20:47:51,bus8,student3,35.62,16,5,heavy,29.06,72.08
2024-12-13 09:28:26,bus1,student90,30.33,6,6,light,46.57,42.37
2024-10-26 08:10:19,bus1,student2,43.5,11,3,light,15.39,9.51
2024-06-03 03:23:23,bus3,student58,41.31,18,2,heavy,17.22,45.04
2024-12-30 01:02:16,bus2,student71,1.5,6,4,heavy,26.1,85.07
2024-01-03 22:30:37,bus5,student3,49.44,17,6,heavy,32.71,84.04
2024-12-01 01:15:55,bus4,student32,30.49,16,0,heavy,41.98,92.16
2024-12-09 00:35:10,bus10,student76,43.33,9,4,medium,56.73,47.84
2024-11-03 04:17:09,bus5,student71,1.86,15,1,light,37.75,42.94
2024-12-02 17:41:51,bus10,student28,27.05,11,0,heavy,29.79,91.79
2024-05-26 15:11:41,bus7,student69,8.28,11,3,light,56.03,66.74
2024-12-17 11:16:54,bus3,student80,45.52,17,0,medium,59.17,69.65
2024-10-14 10:08:55,bus6,student5,24.47,9,0,light,11.62,55.26
2024-03-25 05:02:16,bus5,student25,3.99,7,6,medium,41.21,28.46
2024-12-29 13:51:02,bus7,student23,40.07,10,1,medium,40.04,94.57
2024-08-18 16:43:27,bus9,student58,36.01,8,4,light,44.18,99.31
2024-03-23 01:01:12,bus2,student38,9.41,11,4,heavy,12.42,18.45
2024-04-17 12:32:54,bus3,student9,20.88,16,6,light,35.97,46.21
2024-07-10 00:45:41,bus10,student90,47.54,12,3,light,46.13,51.92
2024-05-14 13:56:43,bus7,student30,39.0,9,4,heavy,11.66,112.93
2024-10-17 08:36:50,bus7,student31,16.93,8,6,light,41.55,45.55
2024-02-06 01:26:29,bus6,student19,20.83,9,0,heavy,36.45,30.63
2024-04-06 22:42:44,bus2,student10,2.24,8,3,heavy,16.57,46.28
2024-06-28 23:04:42,bus4,student69,13.5,12,6,medium,42.82,114.61
2024-10-24 02:40:16,bus9,student20,41.98,20,2,medium,54.45,15.34
2024-06-03 04:02:53,bus8,student31,19.73,6,6,medium,46.94,55.28
2024-10-04 04:25:41,bus9,student32,29.35,20,0,heavy,19.15,109.12
2024-08-25 11:18:37,bus6,student75,32.0,7,6,light,30.95,79.72
2024-10-27 10:43:05,bus7,student12,38.92,12,3,medium,55.95,37.32
2024-02-02 05:37:14,bus9,student44,26.13,6,2,medium,37.54,21.36
2024-03-24 08:14:19,bus1,student58,29.25,13,2,heavy,26.63,6.55
2024-08-06 14:50:46,bus1,student9,44.1,16,4,heavy,41.45,40.1
2024-11-10 19:14:05,bus8,student32,27.69,11,5,heavy,50.63,31.25
2024-09-27 07:12:50,bus4,student46,10.49,16,5,light,53.31,68.54
2024-03-27 11:38:31,bus8,student70,42.79,18,2,heavy,31.44,108.15
2024-10-02 07:38:25,bus6,student44,35.07,11,0,light,55.93,98.88
2024-10-10 12:18:25,bus4,student94,42.56,19,1,medium,17.25,96.3
2024-11-20 18:32:48,bus9,student35,24.96,10,5,light,36.27,95.13
2024-11-22 00:20:01,bus8,student54,41.53,9,1,light,32.68,39.16
2024-02-26 23:05:57,bus4,student74,43.62,11,0,medium,59.52,42.37
2024-01-23 12:07:15,bus8,student35,31.81,14,5,light,12.34,104.15
2024-04-22 04:33:35,bus2,student80,18.55,11,6,medium,31.6,74.68
2024-03-26 23:28:45,bus3,student86,49.77,20,2,heavy,33.96,101.43
2024-10-02 20:59:41,bus9,student65,2.01,16,5,light,42.49,64.72
2024-07-27 11:53:30,bus2,student64,43.38,10,2,light,35.5,59.44
2024-06-16 15:49:32,bus5,student48,18.54,18,5,medium,51.93,12.24
2024-06-30 12:51:43,bus2,student14,40.74,14,4,heavy,18.75,102.06
2024-06-28 18:18:02,bus1,student99,33.06,15,6,medium,59.51,42.99
2024-02-16 20:19:00,bus4,student98,17.79,8,0,heavy,18.05,97.12
2024-12-25 11:46:31,bus10,student81,38.55,20,1,light,27.95,25.19
2024-05-09 17:52:51,bus2,student96,13.54,17,5,light,11.87,114.82
2024-03-05 16:16:05,bus9,student19,40.63,7,3,light,22.97,88.16
2024-08-17 09:13:03,bus5,student78,42.0,15,1,medium,43.67,101.33
2024-10-31 20:38:08,bus5,student23,15.26,14,4,medium,10.95,19.04
2024-03-20 22:08:37,bus5,student35,21.24,10,3,heavy,17.18,69.89
2024-12-15 07:41:40,bus4,student14,16.68,15,5,medium,32.2,84.21
2024-05-22 10:16:32,bus2,student93,19.07,19,0,heavy,34.99,43.26
2024-12-19 12:36:03,bus10,student26,11.65,11,0,light,57.95,68.89
2024-09-24 20:47:34,bus4,student28,32.91,18,5,heavy,42.03,17.28
2024-07-19 20:51:48,bus2,student38,47.83,11,0,light,26.62,19.06
2024-03-05 21:25:03,bus1,student84,34.98,19,1,medium,23.81,27.55
2024-01-08 04:04:34,bus6,student76,2.69,18,0,light,52.51,47.02
2024-11-05 14:44:30,bus5,student56,4.43,12,0,heavy,28.55,49.39
2024-09-22 13:51:29,bus10,student96,37.35,7,3,light,34.88,102.34
2024-04-21 15:33:11,bus10,student44,49.19,17,6,heavy,60.0,9.61
2024-09-06 20:31:40,bus9,student30,18.97,20,0,medium,41.1,51.51
2024-03-21 06:23:35,bus1,student10,6.06,13,1,light,42.6,23.96
2024-06-22 00:00:34,bus1,student67,32.32,6,1,heavy,15.21,63.43
2024-10-03 22:59:58,bus4,student73,30.03,20,4,light,56.3,58.18
2024-02-01 02:06:56,bus3,student43,11.04,16,4,heavy,56.2,71.72
2024-06-15 08:58:47,bus9,student5,2.94,20,1,light,24.4,96.32
2024-04-24 20:30:57,bus1,student47,31.07,10,1,medium,45.77,69.55
2024-05-02 02:45:35,bus9,student35,3.17,19,2,medium,53.51,59.44
2024-10-21 06:18:04,bus5,student3,20.41,7,5,light,21.66,61.95
2024-04-02 09:36:17,bus4,student58,20.78,10,0,light,26.84,59.38
2024-03-31 22:42:46,bus7,student74,19.66,11,2,light,26.72,31.48
2024-03-20 07:59:37,bus6,student16,44.38,6,4,medium,29.83,69.27
2024-07-12 02:01:21,bus2,student47,46.85,15,4,medium,54.77,68.83
2024-10-11 16:34:16,bus7,student90,16.21,16,5,medium,14.32,11.43
2024-07-01 23:58:58,bus5,student1,28.49,9,3,heavy,52.33,112.57
2024-03-26 01:58:00,bus10,student63,35.73,13,2,light,27.21,114.01
2024-01-25 15:01:01,bus9,student66,16.45,9,4,light,23.96,92.18
2024-09-20 04:59:54,bus4,student85,31.08,17,5,medium,31.53,95.38
2024-03-28 14:50:04,bus7,student22,48.58,12,2,light,50.8,47.66
2024-01-25 21:23:12,bus9,student97,41.25,15,5,heavy,45.06,85.48
2024-02-28 04:13:36,bus5,student34,47.48,19,5,medium,15.14,90.75
2024-12-18 23:30:39,bus6,student31,27.97,11,6,heavy,52.98,86.96
2024-06-27 22:52:09,bus3,student43,32.91,11,3,heavy,49.41,14.8
2024-05-07 05:45:17,bus5,student91,34.09,7,6,medium,54.97,71.1
2024-06-24 13:37:16,bus2,student30,19.45,12,4,heavy,39.45,55.41
2024-05-17 01:26:41,bus1,student65,33.37,18,1,heavy,17.19,27.75
2024-01-12 00:11:09,bus9,student29,37.23,16,1,heavy,21.0,119.27
2024-01-18 05:32:27,bus6,student37,45.94,7,5,heavy,48.73,24.71
2024-08-13 18:25:58,bus7,student87,8.71,14,2,heavy,47.77,76.9
2024-06-14 16:06:43,bus1,student62,21.85,13,6,light,49.49,57.13
2024-07-30 07:31:36,bus1,student86,24.53,6,4,medium,10.16,11.86
2024-05-22 18:41:37,bus8,student82,20.89,18,2,medium,55.09,78.72
2024-10-25 15:11:49,bus5,student33,40.43,7,5,light,23.19,19.51
2024-10-20 23:44:05,bus3,student20,15.26,13,1,heavy,17.67,89.49
2024-02-05 09:49:16,bus2,student88,16.35,17,1,medium,32.62,15.78
2024-07-15 09:32:55,bus8,student41,36.06,16,0,heavy,43.75,110.21
2024-08-12 11:34:41,bus3,student19,4.22,9,2,light,20.81,65.14
2024-10-24 03:36:20,bus6,student72,5.37,19,4,light,39.93,43.72
2024-12-20 23:31:20,bus8,student54,21.27,12,6,medium,41.29,92.23
2024-01-01 14:55:04,bus1,student56,4.26,7,5,medium,53.48,53.29
2024-03-21 07:20:58,bus4,student21,41.7,14,5,heavy,27.58,43.14
2024-11-20 05:03:17,bus6,student95,28.59,15,0,medium,11.81,108.36
2024-01-02 15:45:50,bus3,student53,27.98,17,6,heavy,41.87,39.86
2024-07-30 00:36:11,bus5,student77,24.96,11,6,light,19.82,74.22
2024-10-14 06:59:41,bus10,student81,4.01,6,3,light,26.39,58.77
2024-10-13 09:57:56,bus8,student73,21.71,14,1,light,16.31,58.8
2024-09-24 04:19:15,bus10,student67,7.47,17,6,light,39.06,39.69
2024-04-16 09:44:23,bus6,student71,38.83,16,0,light,12.57,48.88
2024-08-07 03:46:10,bus3,student91,31.69,6,1,heavy,22.54,38.69
2024-06-05 02:32:06,bus10,student6,0.97,13,1,medium,37.74,63.15
2024-11-04 15:11:00,bus2,student1,10.05,17,3,light,15.94,35.87
2024-03-12 12:43:15,bus2,student87,28.78,15,2,light,44.28,8.45
2024-03-05 20:29:04,bus1,student77,2.9,14,2,light,58.55,13.27
2024-05-04 22:57:02,bus7,student37,16.81,6,2,medium,57.54,110.59
2024-07-14 15:34:35,bus1,student38,19.01,20,2,medium,18.4,5.13
2024-05-14 01:55:58,bus10,student69,22.68,12,4,heavy,57.22,111.29
2024-03-16 16:33:47,bus8,student53,38.01,13,2,heavy,18.29,87.73
2024-12-22 03:58:37,bus8,student63,3.74,18,6,light,11.18,112.5
2024-08-08 18:43:55,bus8,student68,39.1,8,6,heavy,21.41,55.08
2024-12-27 00:57:55,bus9,student60,26.33,18,3,medium,38.85,26.52
2024-04-23 00:45:10,bus8,student92,21.59,20,6,heavy,20.79,91.56
2024-10-10 12:06:59,bus8,student59,38.21,13,1,light,42.12,22.96
2024-04-07 13:58:03,bus4,student97,29.63,16,2,heavy,29.51,14.51
2024-11-21 10:40:47,bus1,student40,44.63,19,4,medium,19.51,11.85
2024-07-10 16:26:47,bus7,student45,37.5,8,2,light,32.08,74.15
2024-11-04 11:14:54,bus6,student89,27.23,13,3,light,21.95,74.06
2024-04-20 17:56:57,bus10,student70,15.97,15,3,medium,58.43,101.67
2024-05-13 14:38:02,bus9,student62,15.16,18,4,heavy,13.9,74.19
2024-12-01 20:12:54,bus7,student82,49.07,9,0,light,31.43,114.47
2024-02-28 11:09:49,bus1,student72,7.02,9,6,light,11.5,85.51
2024-02-14 03:09:28,bus6,student98,17.37,9,3,light,28.88,73.62
2024-12-04 18:00:32,bus3,student90,7.9,18,0,medium,37.17,6.73
2024-09-10 16:44:14,bus3,student4,25.07,17,5,medium,26.67,9.19
2024-03-06 10:00:53,bus3,student25,39.94,14,0,medium,44.56,41.96
2024-03-18 03:44:46,bus2,student84,39.9,6,0,medium,47.25,59.91
2024-07-18 07:57:37,bus6,student82,48.79,18,3,heavy,18.31,72.17
2024-02-11 07:26:05,bus9,student29,22.95,12,1,medium,43.19,112.74
2024-03-03 11:17:28,bus10,student92,24.08,8,6,medium,38.98,43.1
2024-11-06 01:22:57,bus8,student13,5.81,17,6,medium,35.57,46.87
2024-11-15 01:50:24,bus7,student94,4.8,10,1,light,49.24,52.09
2024-06-28 02:54:35,bus3,student63,48.39,17,0,heavy,36.06,40.55
2024-04-08 06:59:17,bus3,student48,36.87,9,5,medium,36.47,73.71
2024-12-26 23:41:42,bus4,student59,13.9,15,2,light,26.38,11.22
2024-08-22 21:27:36,bus3,student54,13.88,12,6,light,43.64,9.6
2024-11-30 22:47:42,bus5,student34,46.99,12,6,heavy,54.05,89.2
2024-09-28 14:39:17,bus1,student33,28.82,16,2,light,17.14,14.56
2024-11-28 05:23:25,bus10,student11,40.8,14,1,heavy,47.72,107.9
2024-10-08 02:31:38,bus4,student92,34.52,13,4,light,16.32,22.26
2024-07-30 00:12:18,bus3,student20,2.82,20,5,light,23.83,5.12
2024-09-16 21:37:40,bus9,student63,36.32,7,0,medium,15.41,55.91
2024-06-15 07:12:02,bus6,student50,23.3,8,2,heavy,30.73,83.42
2024-10-28 19:58:05,bus10,student3,45.72,15,1,medium,51.51,25.98
2024-04-26 02:03:53,bus9,student47,27.14,16,6,light,48.09,103.6
2024-12-29 12:42:37,bus2,student92,38.3,13,6,heavy,28.05,33.62
2024-07-23 02:43:37,bus4,student97,0.96,9,5,light,54.13,60.51
2024-04-19 10:55:19,bus7,student8,2.4,7,3,medium,40.0,69.87
2024-08-14 15:52:57,bus3,student21,1.78,8,3,medium,55.99,67.73
2024-03-29 06:31:40,bus7,student57,29.32,14,1,heavy,39.13,90.46
2024-10-28 14:13:42,bus1,student77,27.25,9,5,medium,28.66,64.69
2024-01-03 14:42:29,bus5,student41,2.43,19,3,medium,39.04,31.83
2024-04-14 19:28:17,bus10,student20,12.89,14,6,heavy,44.77,42.62
2024-08-25 11:17:19,bus6,student58,43.29,18,1,heavy,46.83,89.73
2024-07-22 22:23:09,bus2,student100,44.1,17,3,light,19.49,36.62
2024-12-07 16:51:35,bus9,student96,1.45,13,2,medium,41.59,79.24
2024-11-16 17:18:55,bus9,student68,27.13,11,5,heavy,43.62,74.38
2024-08-28 08:59:26,bus4,student70,42.05,18,5,heavy,50.0,112.24
2024-08-26 22:35:42,bus3,student34,26.58,9,1,medium,20.67,38.01
2024-07-17 15:21:45,bus8,student98,46.03,14,2,heavy,49.88,87.54
2024-11-15 09:16:42,bus10,student87,42.74,17,5,medium,22.67,116.63
2024-10-14 09:08:40,bus3,student98,49.08,13,4,heavy,11.7,74.82
2024-12-29 12:02:05,bus4,student82,2.62,15,4,light,28.73,23.48
2024-06-09 00:04:10,bus4,student88,45.57,8,5,heavy,58.45,22.52
2024-02-09 08:07:12,bus4,student36,30.03,15,1,light,27.75,8.09
2024-03-16 11:04:57,bus6,student83,48.46,9,1,light,37.46,22.45
2024-02-06 06:11:50,bus8,student10,29.88,6,4,medium,13.17,66.68
2024-04-05 03:25:11,bus3,student66,49.04,10,4,medium,59.63,119.87
2024-10-14 20:25:15,bus1,student74,5.91,19,1,heavy,38.53,57.84
2024-05-29 12:02:01,bus1,student86,26.3,11,3,medium,10.29,84.27
2024-03-22 07:54:26,bus1,student5,20.28,14,5,heavy,12.3,93.76
2024-09-08 17:36:29,bus1,student85,44.2,7,3,light,14.95,92.67
2024-02-23 13:21:27,bus3,student81,24.8,17,0,medium,48.54,102.87
2024-09-21 09:45:39,bus7,student21,49.03,14,3,medium,55.03,30.45
2024-02-10 18:42:05,bus5,student20,16.85,17,0,medium,11.38,38.17
2024-07-05 07:17:12,bus7,student15,35.31,20,2,medium,52.38,103.63
2024-10-11 06:00:37,bus10,student76,1.51,13,0,heavy,53.53,89.21
2024-11-29 02:15:54,bus5,student29,22.8,17,4,light,46.07,37.65
2024-08-12 23:39:37,bus1,student95,9.87,13,2,light,22.9,43.39
2024-08-31 05:25:31,bus9,student60,20.49,17,2,medium,52.78,100.61
2024-03-25 08:07:16,bus2,student65,22.5,18,6,heavy,13.78,19.09
2024-05-03 05:03:44,bus9,student46,23.7,13,6,heavy,14.68,46.12
2024-02-27 15:16:13,bus6,student84,25.2,19,0,light,53.56,16.04
2024-11-20 02:06:52,bus10,student18,21.45,11,5,medium,47.53,62.66
2024-04-15 00:08:47,bus4,student43,30.66,6,1,heavy,28.98,100.94
2024-06-11 23:36:00,bus10,student22,25.0,14,1,heavy,38.59,114.43
2024-05-20 09:59:17,bus1,student4,1.83,10,5,heavy,27.23,45.07
2024-06-22 00:46:01,bus5,student87,20.79,15,4,medium,18.09,78.25
2024-03-23 06:27:26,bus9,student91,29.24,18,1,light,14.01,38.2
2024-05-31 17:52:14,bus1,student82,49.84,16,4,medium,27.12,71.07
2024-11-24 18:28:47,bus5,student26,41.19,19,5,medium,30.94,104.35
2024-05-28 06:52:50,bus6,student40,20.29,9,0,heavy,26.77,29.83
2024-01-30 22:36:51,bus3,student73,27.85,15,3,medium,42.56,92.0
2024-07-19 17:35:42,bus7,student56,2.03,7,6,heavy,11.22,56.13
2024-09-11 01:47:56,bus4,student58,3.06,15,0,medium,48.26,12.17
2024-04-06 23:49:18,bus1,student93,12.54,15,6,light,49.59,18.59
2024-08-15 08:18:35,bus1,student38,35.14,14,6,heavy,45.9,20.09
2024-07-08 07:16:53,bus4,student100,10.11,11,6,heavy,52.07,64.47
2024-11-12 01:48:09,bus5,student52,30.89,6,3,heavy,26.58,72.84
2024-04-26 15:36:46,bus1,student92,14.07,8,4,heavy,40.65,30.38
2024-03-22 08:25:30,bus2,student62,12.66,18,5,medium,40.22,20.76
2024-05-02 04:45:11,bus10,student60,25.61,15,2,heavy,10.97,89.39
2024-10-15 12:43:02,bus9,student11,4.93,8,5,medium,44.68,98.49
2024-04-01 14:31:08,bus8,student48,18.7,17,3,heavy,41.22,50.1
2024-11-06 00:29:12,bus10,student77,3.55,11,6,light,22.77,117.53
2024-07-12 06:43:00,bus2,student27,14.09,9,1,heavy,18.97,73.21
2024-02-05 09:26:17,bus7,student78,38.62,19,6,light,26.87,98.65
2024-05-06 22:09:43,bus1,student74,3.14,13,1,heavy,55.42,47.88
2024-03-03 12:41:13,bus7,student6,43.46,6,2,heavy,18.41,73.68
2024-02-11 18:04:32,bus2,student94,21.61,12,5,light,14.22,6.22
2024-06-01 20:35:44,bus7,student38,31.19,9,3,medium,20.05,15.6
2024-10-28 12:00:24,bus3,student13,23.44,10,0,medium,23.03,84.46
2024-08-03 10:17:23,bus7,student28,30.35,8,0,light,40.19,89.67
2024-01-18 22:04:00,bus8,student49,25.35,10,5,light,40.31,37.57
2024-12-13 09:07:50,bus7,student36,41.34,14,6,light,12.93,77.59
2024-10-04 22:09:17,bus5,student46,43.96,20,5,medium,30.81,26.01
2024-05-13 20:25:49,bus7,student59,45.05,20,3,light,37.91,54.91
2024-12-04 13:47:18,bus6,student24,25.39,17,2,heavy,13.23,12.59
2024-11-04 00:32:32,bus2,student55,45.7,7,4,medium,16.7,117.55
2024-12-18 16:20:48,bus1,student49,2.89,8,0,medium,16.61,44.29
2024-12-17 02:38:07,bus2,student39,29.26,9,0,light,58.62,23.36
2024-08-07 19:35:00,bus2,student65,2.45,8,5,medium,13.56,112.37
2024-08-16 02:13:50,bus5,student40,19.31,20,1,heavy,23.27,45.56
2024-01-03 18:25:06,bus5,student39,13.09,12,3,medium,52.39,81.61
2024-01-01 16:12:03,bus10,student61,28.28,15,5,medium,59.74,110.67
2024-01-04 07:58:38,bus3,student65,48.69,12,2,heavy,48.17,53.4
2024-08-21 08:03:26,bus9,student91,11.91,13,4,medium,48.87,69.57
2024-11-23 14:43:53,bus7,student90,15.12,15,4,light,15.31,25.87
2024-01-28 04:54:55,bus3,student7,40.7,15,0,medium,36.21,109.99
2024-04-24 04:05:33,bus6,student82,17.91,20,2,light,20.7,109.88
2024-11-08 12:34:00,bus9,student62,35.03,8,3,light,12.18,53.03
2024-01-03 16:57:33,bus5,student21,13.52,20,0,heavy,57.06,58.48
2024-06-11 00:42:47,bus9,student98,25.55,8,2,heavy,42.84,100.64
2024-11-07 04:27:28,bus5,student36,42.86,17,3,light,21.43,17.53
2024-08-18 07:36:14,bus3,student8,33.4,6,0,medium,38.73,8.21
2024-12-23 17:21:44,bus7,student57,35.33,6,1,medium,26.86,50.66
2024-10-31 10:17:04,bus5,student4,0.76,19,2,medium,43.39,41.18
2024-04-03 16:42:52,bus8,student89,45.74,11,0,medium,30.04,85.11
2024-06-14 15:23:57,bus8,student94,39.6,9,1,medium,53.25,89.67
2024-05-07 18:27:17,bus6,student83,3.83,6,6,light,50.25,39.88
2024-08-11 09:19:44,bus2,student10,8.09,17,3,heavy,55.37,72.87
2024-12-06 16:40:24,bus1,student73,14.75,18,1,light,51.56,26.29
2024-02-07 15:31:01,bus5,student79,15.59,20,3,medium,55.87,7.32
2024-02-02 00:49:25,bus6,student87,42.49,7,5,medium,57.48,7.33
2024-11-10 22:11:11,bus6,student54,27.86,19,4,light,34.21,40.64
2024-01-12 16:44:20,bus7,student12,2.87,10,4,medium,54.69,23.82
2024-10-22 09:53:57,bus1,student70,6.23,19,1,heavy,30.94,74.92
2024-06-23 13:47:05,bus10,student1,25.36,17,5,light,32.72,84.22
2024-04-17 10:29:57,bus4,student52,7.29,14,1,light,23.35,78.44
2024-06-07 19:34:14,bus6,student88,23.28,12,3,heavy,58.39,55.27
2024-06-30 06:55:47,bus3,student3,24.37,11,2,light,58.68,55.77
2024-11-09 21:34:12,bus8,student41,1.29,19,3,light,56.67,76.22
2024-11-02 23:06:06,bus2,student82,20.53,10,2,light,21.85,47.42
2024-03-08 10:48:18,bus4,student39,7.32,14,2,heavy,31.84,104.67
2024-03-31 12:09:50,bus6,student37,12.3,11,5,light,29.5,15.58
2024-09-27 22:14:54,bus2,student23,4.75,7,1,heavy,33.23,101.07
2024-12-02 22:39:59,bus9,student73,35.11,20,1,light,47.58,42.18
2024-11-07 04:55:15,bus3,student98,35.62,12,2,medium,59.8,79.06
2024-02-10 05:09:22,bus3,student11,36.79,11,1,light,54.68,41.49
2024-11-20 08:35:30,bus8,student7,17.35,7,3,medium,51.53,46.81
2024-07-20 22:40:01,bus3,student8,22.81,15,3,heavy,49.32,45.3
2024-08-04 09:58:29,bus10,student98,37.65,11,0,light,13.46,87.93
2024-08-20 01:35:54,bus2,student63,9.17,6,0,heavy,30.84,70.34
2024-04-27 23:16:13,bus2,student73,21.18,15,2,light,58.8,80.34
2024-08-19 21:35:12,bus1,student74,32.8,17,1,medium,33.02,101.75
2024-01-18 19:10:15,bus10,student63,1.47,6,5,medium,51.2,27.71
2024-04-10 20:37:24,bus6,student44,31.0,20,2,light,32.4,71.64
2024-08-26 15:45:13,bus5,student31,4.47,18,5,light,55.03,19.28
2024-05-10 03:39:51,bus7,student58,32.8,9,3,light,58.83,71.67
2024-05-19 12:32:02,bus2,student64,23.25,14,3,medium,54.72,13.21
2024-11-03 02:29:27,bus10,student86,45.33,10,2,heavy,29.78,98.73
2024-03-16 04:23:46,bus1,student88,16.81,17,3,heavy,24.69,15.08
2024-02-27 07:48:20,bus3,student87,47.56,7,4,light,38.77,8.9
2024-06-20 13:46:30,bus4,student41,16.11,16,4,light,26.43,67.33
2024-03-15 22:41:22,bus10,student17,32.34,18,4,heavy,24.04,118.96
2024-12-16 00:08:16,bus6,student60,49.48,18,3,medium,59.59,59.25
2024-10-29 03:59:04,bus2,student97,32.19,10,0,light,36.6,67.0
2024-09-05 05:27:35,bus4,student75,34.72,18,0,light,17.63,101.16
2024-10-30 15:14:39,bus1,student67,4.6,17,4,heavy,39.42,16.31
2024-09-12 09:47:21,bus6,student26,44.28,7,4,medium,22.41,35.12
2024-07-21 02:35:26,bus7,student49,23.79,11,3,heavy,32.18,66.69
2024-10-24 16:12:59,bus6,student88,10.68,16,4,light,21.92,107.09
2024-03-30 12:02:04,bus4,student29,17.82,11,2,heavy,13.27,35.75
2024-08-20 17:24:37,bus8,student56,33.49,9,4,heavy,48.92,62.9
2024-03-23 19:26:12,bus6,student55,6.11,17,6,heavy,38.61,73.71
2024-08-01 14:36:37,bus7,student27,29.16,15,1,heavy,43.67,46.85
2024-05-19 00:07:48,bus4,student59,28.33,15,1,light,45.95,8.91
2024-05-21 07:20:37,bus8,student1,20.35,14,5,heavy,15.7,24.44
2024-07-15 00:55:46,bus9,student41,49.52,18,0,light,29.46,81.1
2024-08-21 19:08:08,bus3,student100,39.66,16,0,heavy,54.59,42.05
2024-04-29 14:54:56,bus8,student37,20.53,16,0,light,45.28,35.0
2024-06-22 18:16:09,bus7,student60,18.7,14,6,heavy,32.46,45.73
2024-11-20 04:58:42,bus7,student10,25.09,8,1,heavy,34.87,34.62
2024-03-29 15:16:21,bus5,student27,31.73,7,5,light,30.22,58.98
2024-01-11 10:42:21,bus1,student85,39.27,18,6,light,50.08,51.99
2024-03-10 03:17:11,bus5,student13,7.2,20,6,medium,52.22,118.95
2024-04-24 06:21:19,bus4,student23,23.37,18,5,medium,16.07,65.43
2024-08-10 22:25:55,bus1,student58,23.59,17,2,heavy,48.07,60.95
2024-04-19 06:19:42,bus3,student2,12.0,17,4,heavy,36.72,16.72
2024-02-18 05:12:08,bus3,student43,22.82,16,3,medium,35.04,63.41
2024-07-27 12:00:26,bus6,student5,27.18,13,1,heavy,22.78,85.14
2024-02-05 14:30:31,bus3,student44,43.14,17,2,heavy,27.5,79.12
2024-11-12 19:46:18,bus7,student33,11.28,6,0,heavy,55.29,64.59
2024-08-21 09:14:18,bus5,student41,17.23,11,1,light,17.86,94.01
2024-08-30 13:15:26,bus5,student27,19.9,12,2,medium,15.7,17.98
2024-05-09 10:58:44,bus9,student35,2.94,12,1,light,27.89,43.6
2024-06-01 05:04:01,bus1,student26,18.76,11,0,medium,42.35,69.91
2024-03-12 14:54:23,bus1,student41,36.22,6,3,light,17.46,68.54
2024-05-23 17:17:51,bus7,student13,30.47,6,1,heavy,49.29,7.45
2024-01-27 12:27:47,bus6,student27,34.17,15,4,medium,59.11,95.3
2024-11-08 05:25:55,bus6,student30,46.51,15,3,medium,29.69,45.45
2024-06-06 09:21:44,bus10,student12,18.01,14,5,light,22.51,79.11
2024-02-05 22:17:28,bus1,student27,42.67,20,2,light,25.91,102.67
2024-12-01 02:05:17,bus8,student79,29.54,13,1,light,40.03,31.59
2024-11-19 03:27:16,bus10,student71,49.37,10,6,medium,26.53,75.56
2024-07-16 20:06:19,bus9,student41,39.35,7,4,medium,26.84,99.46
2024-11-04 10:14:34,bus8,student73,19.35,16,5,light,24.69,29.61
